Download template,テンプレートをダウンロード
Download vCard,vCardをダウンロード
Download vCards,vCardをダウンロード
Download with Data,データをダウンロード
Downtime,ダウンタイム
Downtime (In Hours),ダウンタイム（時間単位）
Downtime Analysis,ダウンタイム分析
Downtime Entry,ダウンタイムエントリ
Downtime Reason,ダウンタイムの理由
Dr,借方
Dr/Cr,借方/貸方
Draft,ドラフト
Drag,ドラッグ
Drag & Drop a section here from another tab,別のタブからここにセクションをドラッグ＆ドロップ
"Drag a box to move it, or drag a corner to resize. The table is re-read from the new region automatically.",ボックスをドラッグして移動するか、角をドラッグしてサイズ変更します。テーブルは新しい領域から自動的に再読み込みされます。
Drag and Drop tool to build and customize Print Formats.,印刷形式を構築しカスタマイズするためのドラッグ＆ドロップツール
Drag and drop files here or upload from,ここにファイルをドラッグ＆ドロップするか、からアップロード
"Drag and drop files,",ファイルをドラッグアンドドロップし、
"Drag and drop files, ",ファイルをドラッグアンドドロップし、
Drag elements from the sidebar to add. Drag them back to trash.,追加するにはサイドバーから要素をドラッグします。ゴミ箱にドラッグして戻します。
Drag to add state,ドラッグして状態を追加
Drag to reorder,ドラッグして並べ替え
Dram,ドラム
Driver,ドライバ
Driver Address,運転手の住所
Driver Email,ドライバーのメール
Driver Name,ドライバ名
Driver licence class,運転免許証クラス
Driving License Categories,運転免許のカテゴリ
Driving License Category,運転免許証カテゴリ
Drop,ドロップ
Drop Here,ここにドロップ
Drop Procedures,プロシージャを削除
Drop Ship,ドロップシッピング
Drop Shipping Format,直送用書式
"Drop a file here, or click to select a file",ここにファイルをドロップするか、クリックしてファイルを選択してください
Drop fields here,ここにフィールドをドロップ
Drop files here,ここにファイルをドロップします
"Drop some files here, or click to select files",ここにファイルをドロップするか、クリックしてファイルを選択してください
Dropbox Access Key,Dropboxのアクセスキー
Dropbox Access Secret,Dropboxのアクセスの秘密
Dropbox Access Token,Dropboxアクセストークン
Dropbox Settings,Dropboxの設定
Dropbox Setup,Dropboxのセットアップ
Dropbox access is approved!,Dropboxのアクセスが承認されます！
Dropbox backup settings,Dropboxのバックアップの設定
Dropdowns,ドロップダウン
Drops existing SQL Procedures and Function setup by Accounts Receivable report,売掛金レポートが作成した SQL のプロシージャと関数を削除します
Drug,ドラッグ
Drug Code,薬物コード
Drug Name,薬名
Drug Name / Description,薬名/説明
Drug Prescription,薬物処方
Drug(s) Prescribed.,処方された薬。
Due / Reference Date cannot be after {0},期限／基準日は{0}より後にすることはできません
Due Date,期日
Due Date Based On,期日ベース
Due Date cannot be after {0},期日は{0}より後であることはできません
Due Date cannot be before Posting / Supplier Invoice Date,期日を転記/サプライヤ請求日より前にすることはできません。
Due Date cannot be before {0},期日は{0}より前であることはできません
Due Date is mandatory,期日は必須です
"Due to stock closing entry {0}, you cannot repost item valuation before {1}",在庫期末伝票{0}のため、{1}より前の品目評価を再転記することはできません
Dunning,督促
Dunning Amount,督促額
Dunning Amount (Company Currency),督促金額 (会社通貨)
Dunning Fee,督促手数料
Dunning Letter,督促状
Dunning Letter Text,督促状テキスト
Dunning Level,督促レベル
Dunning Type,督促タイプ
Duplicate,複製
Duplicate Closing Stock Balance,期末在庫残高が重複しています
Duplicate Customer Group,複製顧客グループ
Duplicate DocType,DocTypeを複製
Duplicate Entry,重複入力
Duplicate Entry. Please check Authorization Rule {0},エントリーが重複しています。認証ルール{0}を確認してください
Duplicate Filter Name,重複するフィルタ名
Duplicate Finance Book,複製財務帳簿
Duplicate Item Group,複製グループ
Duplicate Item Under Same Parent,複製同じ親
Duplicate Name,重複する名前
Duplicate Operating Component {0} found in Operating Components,運用コンポーネントに重複する運用コンポーネント{0}が見つかりました
Duplicate POS Fields,複製POSフィールド
Duplicate POS Invoices found,複製POS請求書
Duplicate Payment Schedule selected,重複する支払スケジュールが選択されました
Duplicate Project with Tasks,タスクを含むプロジェクトを複製する
Duplicate Sales Invoices found,複製売上請求書
Duplicate Serial No entered for Item {0},アイテム{0}に入力されたシリアル番号は重複しています
Duplicate Serial Number Error,シリアル番号重複エラー
Duplicate Stock Closing Entry,複製在庫期末入力
Duplicate Workspace,ワークスペースを複製
Duplicate current row,現在の行を複製
