Add Container,コンテナを追加,
Add Custom Tags,カスタムタグを追加,
Add Filters,フィルターを追加,
Add Gray Background,グレーの背景を追加,
Add Group,グループを追加,
Add Indexes,インデックスを追加,
Add New,新規追加,
Add New Permission Rule,新しい権限ルールを追加,
Add Participants,参加者を追加,
Add Query Parameters,クエリパラメータを追加,
Add Reply-To header,Reply-Toヘッダーを追加,
Add Roles,ロールを追加,
Add Series Prefix,シリーズプレフィックスを追加,
Add Signature,署名を追加,
Add Space at Bottom,下部にスペースを追加,
Add Space at Top,上部にスペースを追加,
Add Subscribers,購読者を追加,
Add Tags,タグを追加,
Add Tags,タグを追加,Button in list view actions menu
Add Template,テンプレートを追加,
Add Total Row,合計行を追加,
Add Translate Data,翻訳データを追加,
Add Unsubscribe Link,購読解除リンクを追加,
Add User Permissions,ユーザー権限を追加,
Add Video Conferencing,ビデオ会議を追加,
Add X-Original-From header,X-Original-Fromヘッダーを追加,
Add a Filter,フィルターを追加,
Add a New Role,新しいロールを追加,
Add a Row,行を追加,
Add a comment,コメントを追加,
Add a new section,新しいセクションを追加,
Add a row above the current row,現在の行の上に新しい行を追加,
Add a row at the bottom,一番下に行を追加,
Add a row at the top,一番上に行を追加,
Add a row below the current row,現在の行の下に新しい行を追加,
Add a {0} Chart,{0}チャートを追加,
Add column,列を追加,
Add field,フィールドを追加,
Add multiple,複数追加,
Add new tab,新しいタブを追加,
Add numbers or special characters.,数字または特殊文字を追加します。,
Add page break,改ページを追加,
Add row,行を追加,
Add script for Child Table,子テーブルのスクリプトを追加,
Add section above,上にセクションを追加,
Add section below,下にセクションを追加,
Add tab,タブを追加,
Add to Dashboard,ダッシュボードに追加,
Add to Desktop,デスクトップに追加,
Add to ToDo,ToDoに追加,
Add to table,テーブルに追加,
Add to this activity by mailing to {0},{0}にメールを送信してこのアクティビティに追加,
Add {0},{0}を追加,
Add {0},{0}を追加,Primary action in list view
Add/Update Filter,フィルターの追加/更新,
Added,追加済,
"Added HTML in the &lt;head&gt; section of the web page, primarily used for website verification and SEO",ウェブページの&lt;head&gt;セクションに追加されたHTML。主にウェブサイトの検証とSEOに使用されます。,
Added default log doctypes: {},デフォルトのログDocTypeを追加しました: {},
Added {0} ({1}),{0} ({1})を追加しました,
Additional Permissions,追加の権限,
Address,住所,
Address Line 1,住所1,
Address Line 2,住所2,
Address Template,Addressテンプレート,
Address Title,住所タイトル,
Address Title is mandatory.,Address Titleは必須です,
Address Type,Address種類,
Address and other legal information you may want to put in the footer.,フッターに記載したい住所およびその他の法的情報。,
Addresses,住所,
Addresses And Contacts,住所と連絡先,
Addresses added here will be used as the Reply-To header for outgoing emails sent from this account.,ここに追加されたアドレスは、このアカウントから送信されるメールのReply-Toヘッダーとして使用されます。,
"Adds a clear (×) button to Link fields, allowing users to quickly remove the selected value.",リンクフィールドにクリア(×)ボタンを追加し、ユーザーが選択した値を素早く削除できるようにします。,
Adds a custom client script to a DocType,DocTypeにカスタムクライアントスクリプトを追加します,
Adds a custom field to a DocType,DocTypeにカスタムフィールドを追加します,
Administrator,管理者,
Administrator Logged In,管理者がログインしました,
Administrator accessed {0} on {1} via IP Address {2}.,管理者がIPアドレス{2}経由で{1}に{0}にアクセスしました。,
Administrator can't follow,管理者はフォローできません,
Advanced,詳細,
Advanced Control,高度な制御,
Advanced Search,高度な検索,
Advanced Settings,Advanced設定,
After,後,
After Cancel,キャンセル後,
After Delete,削除後,
After Discard,破棄後,
After Insert,挿入後,
After Rename,名前変更後,
After Save,保存後,
After Save (Submitted Document),保存後（提出済み文書）,
After Submission,提出後,
After Submit,提出後,
Aggregate Field is required to create a number card,数値カードを作成するには集計フィールドが必要です,
Aggregate Function Based On,集計関数基準,
Aggregate Function field is required to create a dashboard chart,ダッシュボードチャートを作成するには集計関数フィールドが必要です,
Alert,アラート,
Alias must be a string,エイリアスは文字列である必要があります,
Align,配置,
Align Labels to the Right,ラベルを右揃えにする,
Align Right,右揃え,
Align Value,値を揃える,
Alignment,配置,
All,すべて,
All Day,終日,
All Images attached to Website Slideshow should be public,ウェブサイトスライドショーに添付されたすべての画像は公開されている必要があります,
All Records,すべてのレコード,
All Results,すべての結果,
All Submissions,すべての提出物,
All customizations will be removed. Please confirm.,すべてのカスタマイズが削除されます。確認してください。,
All fields are necessary to submit the comment.,コメントを送信するには、すべてのフィールドが必要です。,
"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is ""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""",ワークフローのすべての可能なワークフローステータスとロール。Docstatusオプション：0は「保存済み」、1は「提出済み」、2は「キャンセル済み」です。,
All-uppercase is almost as easy to guess as all-lowercase.,すべて大文字は、すべて小文字とほぼ同じくらい推測されやすいです。,
Allocated To,割り当て先,
Allow,許可,
Allow API Indexing Access,APIインデックスアクセスを許可,
Allow Auto Repeat,自動繰り返しを許可,
Allow Bulk Edit,一括編集を許可,
Allow Bulk Editing,一括編集を許可,
Allow Clearing Link Fields,リンクフィールドのクリアを許可,
Allow Consecutive Login Attempts,連続ログイン試行を許可,
Allow Google Calendar Access,Googleカレンダーへのアクセスを許可,
Allow Google Contacts Access,Google連絡先へのアクセスを許可,
Allow Guest,ゲストを許可,
Allow Guest to View,ゲストの閲覧を許可,
Allow Guests to Upload Files,ゲストのファイルアップロードを許可,
Allow Import (via Data Import Tool),インポートを許可（データインポートツール経由）,
Allow Item to be Added Multiple Times in a Transaction,1つの取引で同じ品目の複数回追加を許可,
Allow Login After Fail,失敗後のログインを許可,
Allow Login using Mobile Number,携帯電話番号でのログインを許可,
Allow Login using User Name,Allow Login using User名,
Allow Modules,モジュールを許可,
Allow Negative rates for Items,品目のマイナス単価を許可,
Allow Print for Cancelled,キャンセル済みの印刷を許可,
Allow Print for Draft,下書きの印刷を許可,
Allow Read On All Link Options,すべてのリンクオプションでの読み取りを許可,
Allow Rename,名前変更を許可,
Allow Roles,ロールを許可,
Allow Sales Order Creation For Expired Quotation,期限切れの見積書からの受注作成を許可,
Allow Sales Order with Zero Quantity,数量ゼロの受注を許可,
Allow Self Approval,自己承認を許可,
Allow Sending Usage Data for Improving Applications,アプリケーション改善のための利用状況データ送信を許可,
Allow UOM with Conversion Rate Defined in Item,品目に換算率が定義された単位を許可,
Allow User If,ユーザーを許可する条件,
Allow approval for creator of the document,文書作成者による承認を許可,
Allow comments,コメントを許可,
Allow delete,削除を許可,
Allow document creation via Email,メールによる文書作成を許可,
Allow editing after submit,提出後の編集を許可,
"Allow editing even if the doctype has a workflow set up.

Does nothing if a workflow isn't set up.","ワークフローが設定されている場合でも編集を許可します。

ワークフローが設定されていない場合は何も行いません。",
Allow events in timeline,タイムラインでのイベントを許可,
Allow in Quick Entry,クイック入力で許可,
Allow incomplete forms,未完了フォームを許可,
Allow multiple responses,複数回答を許可,
Allow on Submit,提出時に許可,
Allow only one session per user,ユーザーあたり1セッションのみ許可,
Allow page break inside tables,テーブル内の改ページを許可,
Allow print,印刷を許可,
Allow recording my first session to improve user experience,操作性向上のため、最初のセッションの記録を許可する,
Allow saving if mandatory fields are not filled,必須フィールドが入力されていない場合の保存を許可,
Allow sending usage data for improving applications,アプリケーション改善のための利用状況データ送信を許可,
Allow to Edit Stock UOM Qty for Purchase Documents,購買伝票で在庫単位数量の編集を許可,
Allow to Edit Stock UOM Qty for Sales Documents,販売伝票で在庫単位数量の編集を許可,
Allow user to login only after this hour (0-24),この時間（0-24）以降のみユーザーのログインを許可,
Allow user to login only before this hour (0-24),この時間（0-24）以前のみユーザーのログインを許可,
"Allow users to log in without a password, using a login link sent to their email",ユーザーがパスワードなしで、メールに送信されたログインリンクを使用してログインすることを許可,
Allowed,許可済,
Allowed Doctypes for Guest Uploads,ゲストアップロードが許可されているDocType,
Allowed File Extensions,許可されるファイル拡張子,
Allowed In Mentions,メンションで許可,
Allowed Modules,許可されたモジュール,
Allowed Public Client Origins,許可された公開クライアントオリジン,
Allowed Roles,許可されたロール,
Allowed embedding domains,許可された埋め込みドメイン,
Allowed special characters are '/' and '-',許可されている特殊文字は '/' と '-' です,
"Allowing DocType, DocType. Be careful!",DocType、DocTypeを許可しています。注意してください！,
"Allows clients to fetch metadata from the <code>/.well-known/oauth-authorization-server</code> endpoint. Reference: <a href=""https://datatracker.ietf.org/doc/html/rfc8414"">RFC8414</a>","クライアントが<code>/.well-known/oauth-authorization-server</code>エンドポイントからメタデータを取得できるようにします。参照: <a href=""https://datatracker.ietf.org/doc/html/rfc8414"">RFC8414</a>",
"Allows clients to fetch metadata from the <code>/.well-known/oauth-protected-resource</code> endpoint. Reference: <a href=""https://datatracker.ietf.org/doc/html/rfc9728#name-protected-resource-metadata"">RFC9728</a>","クライアントが<code>/.well-known/oauth-protected-resource</code>エンドポイントからメタデータを取得できるようにします。参照: <a href=""https://datatracker.ietf.org/doc/html/rfc9728#name-protected-resource-metadata"">RFC9728</a>",
